,age,gender,size,City,target_hour
13197,Baby,Male,Large,Indy,354.0
13198,Baby,Male,Large,Indy,354.0
13199,Baby,Male,Large,Indy,355.0
13200,Baby,Male,Large,Indy,355.0
13201,Baby,Male,Medium,Indy,142.0
13202,Baby,Male,Medium,Indy,260.0
13203,Baby,Female,Medium,Indy,73.0
13204,Young,Male,Large,Indy,7551.0
13205,Young,Female,Medium,Indy,3670.0
13206,Adult,Female,Small,Indy,308.0
13207,Adult,Male,Small,Indy,1218.0
13208,Young,Female,Medium,Indy,1027.0
13209,Young,Female,Large,Indy,119.0
13210,Adult,Female,Small,Indy,288.0
13211,Adult,Male,Small,Indy,288.0
13212,Adult,Female,Medium,Indy,119.0
13213,Adult,Female,Large,Indy,168.0
13214,Baby,Male,Extra Large,Indy,288.0
13215,Baby,Male,Extra Large,Indy,119.0
13216,Baby,Male,Extra Large,Indy,8130.0
13217,Baby,Female,Extra Large,Indy,88.0
13218,Adult,Female,Small,Indy,862.0
13219,Young,Male,Small,Indy,383.0
13220,Adult,Male,Large,Indy,384.0
13221,Adult,Female,Large,Indy,10352.0
13222,Young,Male,Medium,Indy,1009.0
13223,Baby,Female,Medium,Indy,507.0
13224,Young,Female,Medium,Indy,1822.0
13225,Adult,Male,Large,Indy,142.0
13226,Adult,Male,Large,Indy,0.0
13227,Adult,Female,Small,Indy,6676.0
13228,Baby,Male,Extra Large,Indy,675.0
13229,Young,Male,Medium,Indy,31.0
13230,Young,Female,Medium,Indy,274.0
13231,Adult,Female,Medium,Indy,131.0
13232,Adult,Male,Small,Indy,105.0
13233,Young,Female,Medium,Indy,4712.0
13234,Young,Female,Small,Indy,2449.0
13235,Baby,Male,Large,Indy,161.0
13236,Young,Male,Medium,Indy,851.0
13237,Young,Male,Medium,Indy,250.0
13238,Young,Female,Medium,Indy,316.0
13239,Young,Female,Medium,Indy,295.0
13240,Young,Female,Medium,Indy,440.0
13241,Young,Female,Medium,Indy,394.0
13242,Young,Female,Medium,Indy,275.0
13243,Young,Female,Medium,Indy,394.0
13244,Young,Female,Medium,Indy,269.0
13245,Adult,Male,Large,Indy,364.0
13246,Adult,Female,Large,Indy,485.0
13247,Adult,Female,Medium,Indy,297.0
13248,Senior,Female,Large,Indy,297.0
13249,Young,Male,Medium,Indy,1976.0
13250,Adult,Female,Medium,Indy,84.0
13251,Adult,Male,Small,Indy,12.0
13252,Adult,Female,Large,Indy,818.0
13253,Adult,Male,Small,Indy,240.0
13254,Adult,Female,Medium,Indy,889.0
13255,Baby,Male,Small,Indy,149.0
13256,Senior,Female,Medium,Indy,1274.0
13257,Baby,Male,Large,Indy,66.0
13258,Baby,Male,Large,Indy,361.0
13259,Baby,Female,Large,Indy,66.0
13260,Adult,Female,Large,Indy,407.0
13261,Young,Male,Extra Large,Indy,1101.0
13262,Adult,Female,Medium,Indy,179.0
13263,Adult,Female,Small,Indy,2719.0
13264,Adult,Male,Small,Indy,1145.0
13265,Young,Male,Medium,Indy,47.0
13266,Baby,Female,Medium,Indy,584.0
13267,Young,Male,Large,Indy,2356.0
13268,Adult,Male,Small,Indy,12977.0
13269,Young,Female,Medium,Indy,400.0
13270,Baby,Female,Medium,Indy,832.0
13271,Baby,Male,Large,Indy,216.0
13272,Adult,Female,Small,Indy,293.0
13273,Young,Male,Small,Indy,313.0
13274,Adult,Male,Large,Indy,1877.0
13275,Adult,Male,Large,Indy,148.0
13276,Baby,Male,Small,Indy,452.0
13277,Young,Male,Medium,Indy,774.0
13278,Adult,Male,Large,Indy,1380.0
13279,Adult,Male,Large,Indy,6823.0
13280,Adult,Female,Small,Indy,36.0
13281,Baby,Female,Medium,Indy,302.0
13282,Adult,Male,Medium,Indy,261.0
13283,Young,Male,Medium,Indy,77.0
13284,Adult,Female,Medium,Indy,29.0
13285,Adult,Female,Small,Indy,869.0
13286,Adult,Male,Small,Indy,1308.0
13287,Adult,Male,Small,Indy,53.0
13288,Adult,Female,Small,Indy,160.0
13289,Baby,Male,Large,Indy,160.0
13290,Young,Male,Large,Indy,1049.0
13291,Baby,Female,Medium,Indy,139.0
13292,Baby,Male,Medium,Indy,141.0
13293,Baby,Female,Medium,Indy,326.0
13294,Adult,Female,Large,Indy,915.0
13295,Adult,Male,Medium,Indy,290.0
13296,Young,Male,Large,Indy,863.0
13297,Young,Female,Medium,Indy,349.0
13298,Young,Male,Small,Indy,149.0
13299,Adult,Female,Small,Indy,181.0
13300,Young,Female,Medium,Indy,252.0
13301,Young,Male,Medium,Indy,442.0
13302,Adult,Male,Large,Indy,337.0
13303,Young,Male,Large,Indy,47.0
13304,Adult,Male,Large,Indy,665.0
13305,Young,Female,Medium,Indy,220.0
13306,Young,Male,Large,Indy,1866.0
13307,Young,Female,Medium,Indy,404.0
13308,Baby,Male,Medium,Indy,4239.0
13309,Baby,Male,Medium,Indy,6013.0
13310,Adult,Female,Large,Indy,288.0
13311,Baby,Male,Extra Large,Indy,257.0
13312,Adult,Female,Small,Indy,140.0
13313,Young,Female,Small,Indy,122.0
13314,Young,Female,Medium,Indy,238.0
13315,Adult,Female,Medium,Indy,242.0
13316,Adult,Male,Medium,Indy,1067.0
13317,Senior,Male,Small,Indy,1059.0
13318,Baby,Male,Medium,Indy,1180.0
13319,Baby,Female,Medium,Indy,2580.0
13320,Baby,Female,Medium,Indy,1698.0
13321,Baby,Female,Medium,Indy,1095.0
13322,Baby,Female,Medium,Indy,1181.0
13323,Adult,Female,Medium,Indy,328.0
13324,Adult,Female,Medium,Indy,44.0
13325,Adult,Male,Medium,Indy,306.0
13326,Baby,Female,Large,Indy,425.0
13327,Baby,Male,Large,Indy,163.0
13328,Baby,Female,Large,Indy,425.0
13329,Baby,Male,Large,Indy,69.0
13330,Baby,Female,Large,Indy,69.0
13331,Baby,Male,Extra Large,Indy,193.0
13332,Baby,Female,Extra Large,Indy,75.0
13333,Young,Female,Extra Large,Indy,241.0
13334,Young,Female,Medium,Indy,2979.0
13335,Adult,Female,Medium,Indy,79.0
13336,Young,Female,Medium,Indy,99.0
13337,Adult,Male,Large,Indy,28019.0
13338,Adult,Female,Medium,Indy,215.0
13339,Young,Female,Medium,Indy,1202.0
13340,Young,Female,Small,Indy,90.0
13341,Adult,Male,Small,Indy,5542.0
13342,Young,Male,Small,Indy,643.0
13343,Young,Male,Small,Indy,1030.0
13344,Young,Female,Medium,Indy,931.0
13345,Adult,Female,Small,Indy,3002.0
13346,Young,Male,Small,Indy,525.0
13347,Young,Female,Medium,Indy,643.0
13348,Young,Female,Medium,Indy,357.0
13349,Young,Female,Medium,Indy,1704.0
13350,Senior,Female,Small,Indy,1245.0
13351,Adult,Female,Small,Indy,135.0
13352,Young,Female,Medium,Indy,135.0
13353,Young,Male,Medium,Indy,1439.0
13354,Young,Female,Large,Indy,884.0
13355,Baby,Female,Medium,Indy,3992.0
13356,Baby,Female,Medium,Indy,465.0
13357,Young,Female,Medium,Indy,417.0
13358,Young,Female,Medium,Indy,1390.0
13359,Adult,Male,Large,Indy,313.0
13360,Adult,Male,Small,Indy,49.0
13361,Baby,Male,Large,Indy,100.0
13362,Baby,Male,Large,Indy,122.0
13363,Adult,Male,Large,Indy,1180.0
13364,Young,Male,Medium,Indy,1344.0
13365,Adult,Male,Medium,Indy,225.0
13366,Adult,Male,Small,Indy,129.0
13367,Young,Male,Large,Indy,1354.0
13368,Adult,Male,Small,Indy,179.0
13369,Adult,Female,Large,Indy,2362.0
13370,Adult,Male,Large,Indy,515.0
13371,Baby,Male,Large,Indy,94.0
13372,Baby,Male,Large,Indy,145.0
13373,Young,Female,Small,Indy,116.0
13374,Young,Male,Small,Indy,1127.0
13375,Adult,Male,Medium,Indy,407.0
13376,Adult,Male,Medium,Indy,1318.0
13377,Adult,Female,Medium,Indy,983.0
13378,Adult,Female,Large,Indy,3673.0
13379,Adult,Female,Medium,Indy,983.0
13380,Young,Male,Medium,Indy,263.0
13381,Baby,Female,Small,Indy,54.0
13382,Adult,Female,Medium,Indy,338.0
13383,Adult,Male,Medium,Indy,1415.0
13384,Young,Male,Small,Indy,236.0
13385,Young,Female,Small,Indy,505.0
13386,Baby,Male,Large,Indy,591.0
13387,Adult,Female,Small,Indy,235.0
13388,Young,Female,Small,Indy,111.0
13389,Young,Male,Large,Indy,111.0
13390,Young,Male,Large,Indy,235.0
13391,Adult,Male,Large,Indy,2177.0
13392,Baby,Male,Large,Indy,0.0
13393,Adult,Female,Large,Indy,111.0
13394,Adult,Male,Small,Indy,211.0
13395,Adult,Male,Small,Indy,211.0
13396,Adult,Male,Medium,Indy,111.0
13397,Adult,Female,Medium,Indy,592.0
13398,Adult,Male,Large,Indy,3712.0
13399,Adult,Female,Large,Indy,552.0
13400,Adult,Female,Small,Indy,399.0
13401,Baby,Male,Large,Indy,288.0
13402,Adult,Female,Large,Indy,816.0
13403,Young,Male,Small,Indy,485.0
13404,Adult,Male,Small,Indy,54.0
13405,Baby,Male,Large,Indy,2261.0
13406,Baby,Male,Large,Indy,1271.0
13407,Baby,Male,Small,Indy,15.0
13408,Baby,Male,Large,Indy,84.0
13409,Baby,Male,Large,Indy,84.0
13410,Baby,Male,Medium,Indy,278.0
13411,Baby,Female,Large,Indy,165.0
13412,Young,Male,Large,Indy,2560.0
13413,Baby,Female,Medium,Indy,790.0
13414,Baby,Male,Medium,Indy,1656.0
13415,Baby,Male,Medium,Indy,1749.0
13416,Adult,Male,Small,Indy,188.0
13417,Adult,Male,Medium,Indy,623.0
13418,Adult,Male,Medium,Indy,1462.0
13419,Baby,Female,Medium,Indy,40.0
13420,Young,Female,Medium,Indy,1598.0
13421,Baby,Male,Medium,Indy,402.0
13422,Senior,Female,Large,Indy,225.0
13423,Senior,Female,Large,Indy,421.0
13424,Young,Male,Extra Large,Indy,203.0
13425,Young,Female,Large,Indy,1211.0
13426,Baby,Female,Medium,Indy,203.0
13427,Young,Female,Large,Indy,685.0
13428,Young,Female,Small,Indy,82.0
13429,Adult,Male,Large,Indy,719.0
13430,Adult,Female,Small,Indy,448.0
13431,Adult,Female,Large,Indy,866.0
13432,Young,Male,Large,Indy,31.0
13433,Young,Male,Medium,Indy,1400.0
13434,Young,Female,Medium,Indy,70.0
13435,Young,Male,Medium,Indy,188.0
13436,Baby,Female,Large,Indy,76.0
13437,Adult,Male,Medium,Indy,1008.0
13438,Adult,Male,Large,Indy,576.0
13439,Adult,Male,Large,Indy,576.0
13440,Adult,Male,Large,Indy,755.0
13441,Young,Male,Medium,Indy,240.0
13442,Adult,Female,Medium,Indy,293.0
13443,Adult,Female,Medium,Indy,600.0
13444,Young,Male,Small,Indy,40.0
13445,Young,Male,Large,Indy,118.0
13446,Adult,Male,Small,Indy,506.0
13447,Adult,Male,Large,Indy,1114.0
13448,Baby,Male,Extra Large,Indy,156.0
13449,Baby,Female,Medium,Indy,585.0
13450,Baby,Female,Small,Indy,585.0
13451,Baby,Female,Small,Indy,3338.0
13452,Baby,Female,Small,Indy,585.0
13453,Adult,Male,Medium,Indy,1008.0
13454,Senior,Female,Small,Indy,675.0
13455,Senior,Female,Medium,Indy,1108.0
13456,Young,Male,Large,Indy,9.0
13457,Young,Female,Medium,Indy,362.0
13458,Young,Female,Medium,Indy,35.0
13459,Adult,Male,Small,Indy,860.0
13460,Adult,Female,Large,Indy,207.0
13461,Adult,Male,Large,Indy,2253.0
13462,Adult,Female,Medium,Indy,2905.0
13463,Young,Female,Large,Indy,3642.0
13464,Young,Female,Medium,Indy,1654.0
13465,Young,Male,Small,Indy,1151.0
13466,Young,Male,Small,Indy,718.0
13467,Young,Male,Large,Indy,2230.0
13468,Adult,Female,Small,Indy,1151.0
13469,Adult,Male,Small,Indy,307.0
13470,Young,Female,Medium,Indy,1015.0
13471,Young,Female,Medium,Indy,199.0
13472,Adult,Female,Medium,Indy,223.0
13473,Young,Male,Medium,Indy,199.0
13474,Young,Male,Large,Indy,321.0
13475,Young,Female,Medium,Indy,321.0
13476,Adult,Female,Small,Indy,2637.0
13477,Young,Male,Medium,Indy,696.0
13478,Young,Female,Medium,Indy,696.0
13479,Young,Male,Medium,Indy,356.0
13480,Adult,Male,Medium,Indy,4678.0
13481,Adult,Female,Medium,Indy,2015.0
13482,Baby,Female,Large,Indy,524.0
13483,Young,Female,Medium,Indy,380.0
13484,Young,Female,Small,Indy,475.0
13485,Adult,Female,Small,Indy,480.0
13486,Adult,Male,Large,Indy,430.0
13487,Adult,Female,Small,Indy,75.0
13488,Young,Female,Medium,Indy,771.0
13489,Young,Male,Small,Indy,1511.0
13490,Adult,Female,Small,Indy,1084.0
13491,Adult,Male,Small,Indy,436.0
13492,Adult,Male,Large,Indy,407.0
13493,Young,Male,Small,Indy,623.0
13494,Adult,Male,Small,Indy,219.0
13495,Adult,Male,Small,Indy,99.0
13496,Adult,Male,Small,Indy,164.0
13497,Adult,Male,Large,Indy,4965.0
13498,Young,Male,Medium,Indy,385.0
13499,Young,Female,Medium,Indy,3.0
13500,Adult,Female,Large,Indy,312.0
13501,Adult,Female,Large,Indy,312.0
13502,Young,Female,Small,Indy,1562.0
13503,Young,Male,Small,Indy,1193.0
13504,Adult,Male,Small,Indy,5624.0
13505,Baby,Female,Medium,Indy,358.0
13506,Adult,Male,Small,Indy,29.0
13507,Adult,Female,Small,Indy,42.0
13508,Adult,Male,Extra Large,Indy,6860.0
13509,Young,Male,Extra Large,Indy,1338.0
13510,Young,Male,Small,Indy,95.0
13511,Young,Male,Small,Indy,191.0
13512,Young,Female,Small,Indy,215.0
13513,Young,Female,Small,Indy,87.0
13514,Young,Female,Small,Indy,163.0
13515,Young,Female,Small,Indy,215.0
13516,Young,Female,Small,Indy,121.0
13517,Adult,Female,Large,Indy,5496.0
13518,Young,Male,Medium,Indy,122.0
13519,Young,Male,Small,Indy,142.0
13520,Young,Female,Medium,Indy,144.0
13521,Senior,Female,Large,Indy,819.0
13522,Young,Male,Medium,Indy,142.0
13523,Young,Female,Large,Indy,142.0
13524,Young,Male,Large,Indy,334.0
13525,Adult,Female,Medium,Indy,1031.0
13526,Adult,Female,Large,Indy,564.0
13527,Adult,Female,Large,Indy,409.0
13528,Adult,Male,Large,Indy,10465.0
13529,Adult,Female,Large,Indy,409.0
13530,Adult,Male,Medium,Indy,409.0
13531,Adult,Male,Large,Indy,182.0
13532,Adult,Female,Large,Indy,256.0
13533,Adult,Female,Large,Indy,182.0
13534,Adult,Male,Medium,Indy,4169.0
13535,Adult,Male,Large,Indy,182.0
13536,Young,Female,Medium,Indy,426.0
13537,Baby,Female,Medium,Indy,365.0
13538,Adult,Female,Large,Indy,412.0
13539,Adult,Male,Large,Indy,192.0
13540,Adult,Female,Large,Indy,2405.0
13541,Young,Male,Large,Indy,911.0
13542,Adult,Male,Medium,Indy,1826.0
13543,Young,Male,Large,Indy,383.0
13544,Adult,Female,Extra Large,Indy,392.0
13545,Baby,Female,Large,Indy,0.0
13546,Baby,Female,Large,Indy,0.0
13547,Baby,Female,Large,Indy,0.0
13548,Baby,Male,Large,Indy,0.0
13549,Baby,Male,Large,Indy,0.0
13550,Baby,Male,Large,Indy,0.0
13551,Baby,Male,Large,Indy,0.0
13552,Baby,Male,Large,Indy,0.0
13553,Adult,Female,Large,Indy,278.0
13554,Senior,Male,Large,Indy,1184.0
13555,Baby,Male,Medium,Indy,188.0
13556,Baby,Male,Medium,Indy,109.0
13557,Baby,Female,Medium,Indy,234.0
13558,Baby,Female,Medium,Indy,292.0
13559,Baby,Male,Medium,Indy,264.0
13560,Adult,Female,Medium,Indy,843.0
13561,Adult,Female,Small,Indy,314.0
13562,Adult,Male,Medium,Indy,316.0
13563,Adult,Male,Medium,Indy,169.0
13564,Young,Male,Medium,Indy,1050.0
13565,Young,Male,Medium,Indy,1750.0
13566,Young,Female,Medium,Indy,3442.0
13567,Young,Male,Extra Large,Indy,774.0
13568,Adult,Male,Medium,Indy,211.0
13569,Young,Male,Large,Indy,480.0
13570,Adult,Male,Large,Indy,600.0
13571,Young,Female,Large,Indy,480.0
13572,Young,Male,Large,Indy,480.0
13573,Baby,Female,Medium,Indy,50.0
13574,Young,Male,Medium,Indy,144.0
13575,Baby,Female,Medium,Indy,295.0
13576,Baby,Male,Medium,Indy,295.0
13577,Baby,Male,Medium,Indy,51.0
13578,Young,Male,Large,Indy,3698.0
13579,Adult,Male,Small,Indy,596.0
13580,Adult,Male,Medium,Indy,1234.0
13581,Young,Female,Small,Indy,795.0
13582,Young,Female,Medium,Indy,2835.0
13583,Young,Female,Large,Indy,1612.0
13584,Young,Male,Large,Indy,223.0
13585,Young,Male,Large,Indy,1978.0
13586,Young,Female,Small,Indy,3702.0
13587,Adult,Male,Large,Indy,514.0
13588,Adult,Female,Small,Indy,3503.0
13589,Adult,Female,Small,Indy,219.0
13590,Young,Male,Extra Large,Indy,1673.0
13591,Young,Male,Extra Large,Indy,658.0
13592,Adult,Male,Large,Indy,625.0
13593,Young,Female,Small,Indy,0.0
13594,Young,Male,Large,Indy,4739.0
13595,Adult,Female,Large,Indy,295.0
13596,Baby,Female,Medium,Indy,894.0
13597,Young,Male,Small,Indy,103.0
13598,Baby,Female,Large,Indy,384.0
13599,Adult,Female,Large,Indy,67.0
13600,Young,Female,Medium,Indy,1245.0
13601,Young,Male,Large,Indy,2496.0
13602,Young,Female,Large,Indy,2280.0
13603,Young,Male,Large,Indy,93.0
13604,Baby,Male,Large,Indy,143.0
13605,Baby,Female,Large,Indy,67.0
13606,Baby,Male,Large,Indy,67.0
13607,Baby,Male,Large,Indy,67.0
13608,Baby,Male,Medium,Indy,98.0
13609,Baby,Male,Medium,Indy,91.0
13610,Baby,Male,Medium,Indy,314.0
13611,Young,Male,Extra Large,Indy,70.0
13612,Adult,Male,Small,Indy,696.0
13613,Adult,Female,Medium,Indy,3825.0
13614,Young,Female,Large,Indy,84.0
13615,Senior,Male,Small,Indy,368.0
13616,Young,Female,Large,Indy,143.0
13617,Adult,Male,Medium,Indy,1033.0
13618,Adult,Female,Large,Indy,1054.0
13619,Young,Male,Medium,Indy,1459.0
13620,Young,Male,Medium,Indy,643.0
13621,Baby,Male,Medium,Indy,200.0
13622,Adult,Female,Medium,Indy,894.0
13623,Young,Male,Medium,Indy,961.0
13624,Young,Male,Medium,Indy,794.0
13625,Adult,Female,Medium,Indy,935.0
13626,Adult,Male,Medium,Indy,2098.0
13627,Young,Female,Medium,Indy,659.0
13628,Young,Male,Large,Indy,477.0
13629,Adult,Male,Medium,Indy,115.0
13630,Young,Female,Medium,Indy,261.0
13631,Young,Female,Medium,Indy,482.0
13632,Young,Female,Medium,Indy,433.0
13633,Young,Female,Medium,Indy,433.0
13634,Young,Female,Medium,Indy,314.0
13635,Adult,Male,Small,Indy,952.0
13636,Baby,Female,Medium,Indy,411.0
13637,Young,Female,Medium,Indy,411.0
13638,Adult,Female,Medium,Indy,2666.0
13639,Adult,Male,Medium,Indy,7130.0
13640,Young,Female,Large,Indy,98.0
13641,Adult,Female,Large,Indy,2379.0
13642,Adult,Female,Medium,Indy,840.0
13643,Adult,Female,Small,Indy,339.0
13644,Adult,Female,Small,Indy,31.0
13645,Baby,Female,Large,Indy,188.0
13646,Baby,Male,Large,Indy,188.0
13647,Baby,Female,Large,Indy,120.0
13648,Young,Male,Small,Indy,934.0
13649,Young,Male,Medium,Indy,1752.0
13650,Adult,Female,Large,Indy,4504.0
13651,Young,Male,Medium,Indy,114.0
13652,Adult,Male,Extra Large,Indy,16.0
13653,Adult,Female,Medium,Indy,19779.0
13654,Adult,Male,Large,Indy,167.0
13655,Adult,Female,Small,Indy,47.0
13656,Baby,Female,Small,Indy,95.0
13657,Young,Male,Medium,Indy,48.0
13658,Young,Female,Medium,Indy,48.0
13659,Young,Female,Medium,Indy,5782.0
13660,Baby,Male,Medium,Indy,165.0
13661,Adult,Female,Medium,Indy,1828.0
13662,Adult,Female,Extra Large,Indy,661.0
13663,Adult,Female,Large,Indy,577.0
13664,Young,Male,Large,Indy,995.0
13665,Young,Female,Medium,Indy,166.0
13666,Young,Male,Small,Indy,145.0
13667,Young,Male,Large,Indy,122.0
13668,Senior,Male,Large,Indy,2209.0
13669,Young,Male,Small,Indy,76.0
13670,Adult,Male,Large,Indy,678.0
13671,Baby,Male,Small,Indy,433.0
13672,Young,Male,Medium,Indy,864.0
13673,Baby,Male,Medium,Indy,1139.0
13674,Baby,Male,Medium,Indy,1139.0
13675,Baby,Female,Medium,Indy,445.0
13676,Baby,Female,Medium,Indy,1140.0
13677,Baby,Female,Small,Indy,491.0
13678,Baby,Female,Small,Indy,491.0
13679,Baby,Female,Small,Indy,491.0
13680,Adult,Female,Small,Indy,1.0
13681,Baby,Female,Medium,Indy,1155.0
13682,Baby,Male,Medium,Indy,210.0
13683,Baby,Male,Medium,Indy,210.0
13684,Adult,Male,Large,Indy,2275.0
13685,Adult,Female,Large,Indy,211.0
13686,Senior,Female,Large,Indy,1189.0
13687,Adult,Female,Large,Indy,2199.0
13688,Young,Male,Large,Indy,422.0
13689,Adult,Female,Medium,Indy,667.0
13690,Young,Male,Large,Indy,1319.0
13691,Young,Male,Large,Indy,575.0
13692,Young,Female,Small,Indy,458.0
13693,Young,Female,Medium,Indy,756.0
13694,Young,Male,Large,Indy,1603.0
13695,Young,Male,Large,Indy,424.0
13696,Young,Male,Medium,Indy,687.0
13697,Young,Female,Small,Indy,1603.0
13698,Adult,Female,Medium,Indy,687.0
13699,Adult,Female,Medium,Indy,687.0
13700,Young,Male,Large,Indy,691.0
13701,Adult,Male,Medium,Indy,29.0
13702,Adult,Female,Medium,Indy,273.0
13703,Baby,Male,Large,Indy,0.0
13704,Young,Male,Medium,Indy,180.0
13705,Young,Female,Medium,Indy,797.0
13706,Adult,Female,Medium,Indy,1185.0
13707,Adult,Male,Small,Indy,231.0
13708,Adult,Male,Small,Indy,165.0
13709,Adult,Male,Large,Indy,189.0
13710,Baby,Female,Medium,Indy,192.0
13711,Baby,Female,Medium,Indy,192.0
13712,Baby,Male,Medium,Indy,192.0
13713,Young,Female,Small,Indy,1082.0
13714,Adult,Female,Small,Indy,218.0
13715,Senior,Male,Medium,Indy,1847.0
13716,Adult,Male,Small,Indy,52.0
13717,Adult,Female,Medium,Indy,887.0
13718,Adult,Female,Medium,Indy,74.0
13719,Young,Male,Large,Indy,176.0
13720,Young,Male,Extra Large,Indy,609.0
13721,Young,Male,Medium,Indy,90.0
13722,Baby,Female,Medium,Indy,168.0
13723,Adult,Male,Medium,Indy,255.0
13724,Baby,Female,Medium,Indy,216.0
13725,Baby,Female,Large,Indy,90.0
13726,Adult,Male,Large,Indy,2046.0
13727,Adult,Male,Large,Indy,771.0
13728,Baby,Female,Large,Indy,90.0
13729,Young,Male,Medium,Indy,338.0
13730,Young,Male,Large,Indy,258.0
13731,Baby,Male,Medium,Indy,120.0
13732,Adult,Female,Large,Indy,1292.0
13733,Baby,Female,Medium,Indy,91.0
13734,Baby,Female,Medium,Indy,257.0
13735,Young,Male,Medium,Indy,1511.0
13736,Young,Male,Small,Indy,959.0
13737,Adult,Male,Medium,Indy,1100.0
13738,Young,Male,Small,Indy,2933.0
13739,Senior,Female,Small,Indy,3642.0
13740,Senior,Male,Small,Indy,264.0
13741,Adult,Male,Small,Indy,428.0
13742,Adult,Male,Small,Indy,989.0
13743,Senior,Female,Small,Indy,429.0
13744,Young,Male,Small,Indy,1.0
13745,Young,Male,Large,Indy,777.0
13746,Adult,Male,Large,Indy,7065.0
13747,Adult,Male,Small,Indy,775.0
13748,Young,Female,Large,Indy,2212.0
13749,Baby,Female,Medium,Indy,814.0
13750,Young,Male,Large,Indy,221.0
13751,Baby,Female,Large,Indy,1810.0
13752,Young,Male,Medium,Indy,801.0
13753,Adult,Male,Medium,Indy,801.0
13754,Young,Female,Medium,Indy,801.0
13755,Adult,Male,Large,Indy,6441.0
13756,Young,Male,Large,Indy,802.0
13757,Adult,Male,Medium,Indy,43.0
13758,Adult,Male,Large,Indy,384.0
13759,Adult,Female,Large,Indy,384.0
13760,Young,Male,Large,Indy,168.0
13761,Young,Male,Large,Indy,13607.0
13762,Adult,Male,Medium,Indy,74.0
13763,Young,Female,Large,Indy,794.0
13764,Adult,Female,Large,Indy,3118.0
13765,Adult,Female,Large,Indy,910.0
13766,Young,Male,Medium,Indy,73.0
13767,Young,Female,Medium,Indy,842.0
13768,Young,Female,Medium,Indy,577.0
13769,Young,Female,Medium,Indy,746.0
13770,Young,Male,Large,Indy,842.0
13771,Young,Male,Medium,Indy,117.0
13772,Young,Female,Medium,Indy,397.0
13773,Young,Female,Small,Indy,1200.0
13774,Young,Female,Large,Indy,1200.0
13775,Adult,Male,Small,Indy,313.0
13776,Baby,Male,Small,Indy,1200.0
13777,Adult,Male,Small,Indy,949.0
13778,Young,Female,Medium,Indy,863.0
13779,Adult,Male,Large,Indy,985.0
13780,Adult,Male,Large,Indy,553.0
13781,Young,Female,Medium,Indy,145.0
13782,Young,Female,Large,Indy,211.0
13783,Adult,Female,Extra Large,Indy,3190.0
13784,Young,Male,Large,Indy,473.0
13785,Young,Male,Large,Indy,3190.0
13786,Young,Female,Large,Indy,3190.0
13787,Adult,Male,Medium,Indy,0.0
13788,Adult,Female,Medium,Indy,213.0
13789,Adult,Female,Small,Indy,214.0
13790,Adult,Male,Large,Indy,1393.0
13791,Baby,Male,Medium,Indy,290.0
13792,Young,Male,Extra Large,Indy,763.0
13793,Young,Female,Small,Indy,238.0
13794,Young,Female,Small,Indy,167.0
13795,Young,Male,Small,Indy,167.0
13796,Baby,Female,Medium,Indy,260.0
13797,Baby,Male,Medium,Indy,385.0
13798,Baby,Female,Medium,Indy,260.0
13799,Young,Female,Medium,Indy,385.0
13800,Baby,Male,Medium,Indy,385.0
13801,Young,Male,Medium,Indy,169.0
13802,Adult,Male,Large,Indy,111.0
13803,Young,Female,Large,Indy,5558.0
13804,Adult,Male,Large,Indy,661.0
13805,Young,Male,Large,Indy,100.0
13806,Young,Female,Medium,Indy,262.0
13807,Young,Male,Medium,Indy,1608.0
13808,Young,Male,Medium,Indy,502.0
13809,Young,Male,Small,Indy,673.0
13810,Young,Male,Small,Indy,4032.0
13811,Young,Female,Medium,Indy,3482.0
